state,statefip,county,countyfip,tract,18under1990,18under2000,18under2010,18under2020,18over1990,18over2000,18over2010,18over2020,housing1990,housing2000,housing2010,housing2020,poptract1990,poptract2000,poptract2010,poptract2020,hl1990,hl2000,hl2010,hl2020,white1990,white2000,white2010,white2020,black1990,black2000,black2010,black2020,aian1990,aian2000,aian2010,aian2020,asian1990,asian2000,asian2010,asian2020,nhpi1990,nhpi2000,nhpi2010,nhpi2020,gqi1990,gqi2000,gqi2010,gqi2020,gqni1990,gqni2000,gqni2010,gqni2020
Washington,53,Spokane County,63,11300,855.08,1122,1639,1900,2697.3,3896,5476,7086,1370.65,2129,3064,3758,3552.38,5018,7115,8986,51.96,111,250,464,3479.43,4712,6400,7570,4.99,29,92,159,22.99,37,74,81,23.98,73,196,217,1.99,5,19,49,0,0,29,87,77,94,12,21
Washington,53,Thurston County,67,11300,847,911,805,827,3447,3650,3531,3770,2119,2315,2253,2275,4294,4561,4336,4597,132,176,331,579,3780,3917,3554,3378,113,126,90,135,33,67,52,55,296,228,227,217,32,16,67,35,147,146,0,141,0,0,145,83
Washington,53,Spokane County,63,11400,1492.86,1537,1429,1457,3355.16,3678,4044,4654,1844.1,2024,2177,2396,4848.03,5215,5473,6111,75.09,113,213,355,4679.88,4862,4976,5245,26,34,49,41,57.15,49,51,64,63,119,141,144,5,5,5,2,0,0,0,0,6,22,0,16
Washington,53,Benton County,5,11401,1101.22,1112.73,1200,1303,2262.47,2353.11,2610,3014,1302.4,1390.56,1392,1512,3363.69,3465.84,3810,4317,228.34,480.69,1315,1905,3109.52,2935.3,2628,2370,28,47,64,67,35.17,35.17,44,59,60,63,53,73,1,6,14,26,0,0,6,0,0,0,0,14
Washington,53,Grant County,25,11401,431.3,524.62,586,687.94,808.11,1028.12,1259,1892.9,482.74,564.24,822,865.97,1239.41,1552.74,1845,2580.84,291.95,641.25,995,1565.93,1009.46,1245.86,1189,1140.89,0,1,13,0,6.01,7,7,22,13.87,2,8,2,0,0,0,3,0,0,0,0,0,0,0,390
Washington,53,King County,33,11401,732,942,868,743,2292,3057,3159,3483,1273,1692,1783,1875,3024,3999,4027,4226,213,428,670,648,2125,2112,2219,2241,286,572,502,480,66,66,45,55,417,671,616,594,28,67,23,28,0,0,0,0,0,0,0,0
Washington,53,Benton County,5,11402,1429.78,1289.27,1214,1410,3162.53,3470.89,3802,4082,1569.6,1718.44,1845,1953,4592.31,4760.16,5016,5492,127.66,328.31,586,1098,4391.48,4379.7,4463,4147,16,22,17,47,23.83,23.83,45,58,70,60,56,73,8,3,11,15,0,0,0,0,0,21,20,0
Washington,53,Grant County,25,11402,1741.7,3670.36,5029,4392,3119.86,5897.86,7996,8085,1681.25,3016.75,3702,3809,4861.56,9568.23,13025,12477,2129.05,6638.73,10466,10240,3945.52,5096.14,7131,3103,2,14,131,47,24.99,51,96,218,28.13,67,44,23,4,7,0,4,0,0,0,0,11,13,89,771
Washington,53,King County,33,11402,946,982,989,799,2714,2923,3185,3400,1599,1716,1898,1976,3660,3905,4174,4199,251,708,986,969,2366,1856,2053,1858,286,388,483,517,115,84,118,79,728,684,689,582,50,74,60,33,0,0,0,0,0,0,0,21
Washington,53,Thurston County,67,11410,1288,1329,1197,1215,3327,3777,3962,4180,1702,1980,2076,2087,4615,5106,5159,5395,167,310,520,780,4112,4093,3952,3608,123,188,175,194,52,74,78,95,229,343,302,348,43,60,103,127,103,98,94,101,0,6,56,43
Washington,53,Thurston County,67,11420,1659,1824,1704,1657,3557,4599,5003,5631,1898,2450,2718,2816,5216,6423,6707,7288,166,373,543,797,4655,5121,5263,5049,193,289,333,363,64,66,66,88,219,453,417,422,20,44,78,177,0,0,0,0,0,0,20,19
Washington,53,King County,33,11500,847,746,746,834,3401,3427,3445,3618,1960,1980,1997,2014,4248,4173,4191,4452,207,208,267,398,3669,3422,3413,3273,178,183,121,122,82,48,42,34,191,262,293,293,27,14,15,25,0,0,0,0,12,0,0,0
Washington,53,Spokane County,63,11500,342.02,354.06,344,312,1006.18,1089.29,1112,1208,593.11,616.22,618,630,1348.2,1443.35,1456,1520,30,17,36,77,1307.18,1399.3,1369,1322,6,3,7,11,17,4,16,30,13.03,11,20,15,2,0,1,2,0,0,0,0,0,3,15,26
Washington,53,Thurston County,67,11500,1915,1677,1499,1444,4044,3978,4260,4694,2149,2173,2306,2388,5959,5655,5759,6138,347,522,880,968,4766,4121,3872,3658,371,385,329,370,111,125,148,101,550,419,446,592,37,58,112,152,0,0,5,4,0,0,24,36
Washington,53,Benton County,5,11501,1728,1936.01,1795,1731.99,3788.58,4582.31,4945,5238.99,2004.43,2337.01,2438,2456,5516.58,6518.32,6740,6970.99,231,608,1349,2126.99,5323.58,5967.32,5631,4782.99,7,3,22,21,63,68,97,95,21,15,41,38,6,7,5,3,0,0,5,12,0,8,0,0
Washington,53,Benton County,5,11503,1226,1686,2589,2826.01,2465,4510,6791,8283.01,1255,2387,3504,4126,3691,6196,9380,11109.01,148,254,912,2040.01,3547,5775,8205,8402.01,17,45,83,123,13,35,89,95,66,130,300,347,2,5,7,12,0,56,64,29,0,11,30,65
Washington,53,Benton County,5,11504,618,875,915,970,913,1587,2060,2397,464,805,1013,1148,1531,2462,2975,3367,99,247,443,979,1405,2191,2607,2329,16,11,12,38,19,26,33,24,9,38,38,31,3,2,12,3,0,0,0,0,0,0,0,0
Washington,53,Benton County,5,11600,221,302,273,228,376,528,658,607,247,277,377,337,597,830,931,835,112,319,395,366,547,598,688,506,0,0,0,2,3,11,14,4,0,1,0,5,0,5,2,1,0,0,0,0,0,0,0,5
Washington,53,King County,33,11600,937,1042,1184,1300,5090,5069,5229,5544,2822,2883,3094,3099,6027,6111,6413,6844,130,218,271,497,5696,5507,5647,5404,72,68,106,107,54,49,41,35,165,208,273,392,9,22,18,21,122,103,86,53,1,0,17,14
Washington,53,Spokane County,63,11600,355.97,342.93,403,389,1320.78,1305.67,1383,1492,780.88,778.76,793,821,1676.75,1648.6,1786,1881,25,24,34,96,1627.78,1570.66,1686,1634,5,9,10,24,11,7,23,11,16.97,17,20,18,0,2,5,8,0,0,0,0,0,0,8,7
Washington,53,Thurston County,67,11610,1490,1741,1726,1661,3617,4956,5775,6431,1902,2591,3038,3278,5107,6697,7501,8092,191,394,632,796,4663,5460,5743,5610,132,290,376,378,37,53,77,77,206,368,493,574,17,72,157,144,8,53,64,54,0,7,37,47
Washington,53,Thurston County,67,11621,565,1491,1787,1942,1553,3566,5076,6572,872,2140,3253,3508,2118,5057,6863,8514,62,352,599,1012,1952,3947,5121,5402,29,221,398,611,22,70,88,91,81,360,523,720,11,56,164,241,0,0,54,87,1,0,54,165
Washington,53,Thurston County,67,11622,350,1320,1307,1086,820,2811,3107,3357,466,1499,1639,1683,1170,4131,4414,4443,25,260,430,580,1057,3080,3226,2908,32,289,227,208,14,37,59,84,46,322,367,335,3,78,69,138,0,0,0,0,0,0,6,15
Washington,53,Thurston County,67,11623,216,364,1609,1654,836,1733,3972,4698,430,1041,2405,2472,1052,2097,5581,6352,11,51,545,772,1007,1856,4148,3993,6,83,407,462,4,14,35,75,28,76,402,565,1,13,81,105,0,0,0,0,0,0,0,0
Washington,53,Thurston County,67,11624,1007,877,949,988,1945,2379,2759,3203,1019,1234,1475,1588,2952,3256,3708,4191,123,166,301,595,2627,2773,2924,2869,67,62,112,149,65,39,43,77,140,126,186,218,21,32,76,96,0,0,0,0,18,5,7,6
Washington,53,Benton County,5,11700,1669,1939,2166,2052,3668,4031,4910,5376,1990,2199,2613,2812,5337,5970,7076,7428,1166,1718,2607,3345,4334,4766,5319,4158,16,29,33,40,31,45,34,70,42,46,132,143,0,22,6,11,1,33,30,75,26,2,17,0
Washington,53,King County,33,11700,1070.37,1300.34,1344,1166,3143.66,3877.95,4194,4491,1527.08,1640.98,1728,1838,4214.03,5178.29,5538,5657,213.23,314.32,359,462,1028.86,758.18,806,964,1571.8,1339.8,1468,1170,40.97,45.8,39,36,1404.77,2499.61,2768,2721,89.66,75,33,53,0,0,0,0,10,45,56,14
Washington,53,Spokane County,63,11701,559,538,503,513,1799,1782,1813,1992,1086,1095,1112,1193,2358,2320,2316,2505,55,60,146,231,2283,2138,2079,2066,14,17,26,44,15,34,38,27,24,57,42,48,0,1,0,8,0,0,0,0,0,14,0,0
Washington,53,Spokane County,63,11702,910,1190,1472,1797,2342,3193,4218,5647,1459,2124,2745,3466,3252,4383,5690,7444,57,148,403,801,3106,3991,4910,5701,19,43,113,212,56,98,120,142,41,74,82,115,5,2,28,126,0,0,0,0,0,0,0,0
Washington,53,Thurston County,67,11710,1178,1415,1973,2149,2888,3771,5529,6834,1542,2083,3072,3597,4066,5186,7502,8983,67,126,327,571,3847,4679,6243,6596,25,46,117,188,30,46,56,64,132,244,704,1033,3,12,19,36,0,0,3,0,0,6,10,9
Washington,53,Thurston County,67,11720,618,852,1180,1538,1498,2108,3360,4647,795,1096,1761,2274,2116,2960,4540,6185,57,88,200,402,2044,2686,3999,4894,4,20,45,94,12,45,40,79,38,64,191,268,3,6,17,42,0,0,0,0,0,0,16,14
Washington,53,Benton County,5,11800,1519.33,2026.28,2045,1787.26,2873.18,3890.55,4501,4763.08,1432.6,1827.71,2078,2218.43,4392.51,5916.83,6546,6550.34,1357.79,2401.5,3054,3105.69,3572.63,4202.39,4703,3638.06,9.09,8.02,29,36,26,39,79,107.83,18,22,26,12,2,16,0,0,64,19,0,0,10,3,0,37
Washington,53,King County,33,11800,1951,1924,1786,1907,4661,5573,5597,6110,2849,2770,2928,3131,6612,7497,7383,8017,275,642,815,1125,2180,1803,1748,1935,2508,2463,2661,2702,155,107,74,79,1470,2126,1949,1840,162,176,89,61,0,7,0,0,95,159,102,0
Washington,53,Spokane County,63,11800,713,1018,1088,1004,2254,3613,3930,4612,1239,2448,2675,2803,2967,4631,5018,5616,57,144,301,437,2869,4315,4574,4542,11,54,84,151,38,57,53,109,26,64,41,87,5,5,7,48,177,117,0,229,89,10,0,20
Washington,53,Thurston County,67,11810,672.99,844.99,787,765.01,1511.98,2626.98,2734,2929,811.99,1152.99,1412,1429,2184.98,3471.97,3521,3694.01,19,106,112,216,2126.98,3156.98,3219,3142,3,111,29,24,30,33,28,42,19,38,83,63,1,9,2,14,0,374,5,2,0,2,6,0
Washington,53,Thurston County,67,11821,877,1108,930,1178,2254,2838,3294,4030,1247,1558,1713,1988,3131,3946,4224,5208,72,101,297,538,3016,3673,3810,4172,21,30,36,60,32,51,58,59,20,37,43,142,11,6,12,11,0,0,0,0,2,0,6,54
Washington,53,Thurston County,67,11822,702,761,1092,1045,1711,2024,3035,3387,944,1099,1612,1662,2413,2785,4127,4432,52,83,227,300,2347,2582,3626,3628,4,21,57,76,27,51,31,51,24,38,145,167,2,2,19,27,0,0,0,0,0,0,3,0
Washington,53,Benton County,5,11900,1400,1838,1573,1578,2752,3656,4235,4777,1493,2040,2220,2475,4152,5494,5808,6355,451,960,1454,2064,3867,4763,4718,4244,6,9,16,17,60,54,54,79,23,31,15,31,0,1,4,10,0,0,0,0,27,0,0,8
Washington,53,King County,33,11900,1608.94,1851.83,1578,1429.56,4839.36,5309.98,5530,5973.99,2461.51,2571.01,2571,2630,6448.3,7161.81,7108,7403.55,257.07,277.12,437,591.27,3117.25,2220.09,1984,2194.49,1748.5,2146.32,1930,1612.66,81.03,40.03,49,60.4,1382.23,2061.79,2357,2449.65,41.06,68,83,47.42,0,0,0,0,0,13,49,64
Washington,53,Spokane County,63,11900,807,983,1121,1054.19,2466,2904,3231,3538.58,1428,1733,1885,1977.33,3273,3887,4352,4592.77,54,128,339,405.06,3139,3567,3828,3691.64,34,44,54,90,35,62,57,55.01,44,48,50,75.07,1,4,25,63,0,49,0,66,0,1,51,60
Washington,53,Thurston County,67,11900,1155.01,1469.01,1288,1295.74,3689.02,4780.02,5479,6068.97,2468.01,2878.01,3459,3567.39,4844.02,6249.03,6767,7364.71,89,122,222,342.81,4664.02,5837.02,6253,6270.79,10,29,52,56,64,104,93,130.11,77,103,141,139.97,7,13,12,10.06,0,0,0,0,0,0,0,0
Washington,53,Benton County,5,12000,0,11,1,9,0,25,4,12,0,12,3,3,0,36,5,21,0,11,0,12,0,34,2,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,53,King County,33,12000,798.3,716.18,668,805,2693.23,2682.11,2681,2787,1451.11,1470.11,1517,1536,3491.53,3398.28,3349,3592,113.79,145.73,239,266,3134.13,2850.96,2777,2717,61.98,92.96,69,110,58,41.98,27,31,160.51,209.75,195,208,20,15.96,12,11,0,0,0,0,0,8,0,5
Washington,53,Spokane County,63,12000,821,873,912,842.81,2868,2858,3061,3331.42,1640,1686,1779,1834.67,3689,3731,3973,4174.23,37,90,168,274.94,3625,3537,3640,3527.36,9,16,50,64,26,48,50,55.99,21,49,43,73.93,2,1,1,8,0,0,0,0,0,0,5,25
Washington,53,Thurston County,67,12000,941,1087,1447,1537,3778,4110,5711,6844,1582,1909,2649,3249,4719,5197,7158,8381,107,114,301,577,4482,4700,6058,6324,35,51,97,226,38,29,37,104,112,200,562,761,17,4,21,22,0,0,0,0,838,643,722,568
Washington,53,King County,33,12100,485,510,493,479,2268,2235,2188,2314,1197,1232,1235,1258,2753,2745,2681,2793,91,78,126,236,2571,2481,2305,2232,19,26,29,24,25,25,16,13,102,105,131,158,9,3,21,4,0,0,5,0,0,0,3,0
Washington,53,Spokane County,63,12100,668,641,595,603,1956,1938,2015,2230,1157,1168,1175,1232,2624,2579,2610,2833,30,103,131,241,2560,2354,2325,2317,12,18,55,67,31,62,49,58,13,46,43,43,0,0,15,20,0,0,0,5,54,0,0,9
Washington,53,Thurston County,67,12100,802,900,783,798,2639,3012,3392,3680,1431,1699,1867,1928,3441,3912,4175,4478,52,81,119,229,3349,3713,3886,3830,11,7,17,28,38,27,35,32,28,52,65,108,6,1,2,1,0,0,0,0,3,0,0,0
Washington,53,Spokane County,63,12200,604.01,517.01,566,529,1800.03,1691.04,1803,1945,1088.02,1038.02,1039,1080,2404.04,2208.04,2369,2474,45,44,103,121,2259.04,2076.04,2126,2067,8,5,34,41,82,39,60,53,37.01,27,36,30,3,0,1,29,0,0,0,0,35,27,1,0
Washington,53,Thurston County,67,12211,567,545,558,550,1466,1632,2005,2167,731,862,1015,1053,2033,2177,2563,2717,62,49,147,237,1957,2048,2277,2083,23,14,24,37,13,24,39,38,33,48,81,133,2,4,6,9,0,0,0,0,11,0,6,9
Washington,53,Thurston County,67,12212,1156.07,1323.01,1327,1419,3791.31,5324.11,5678,6336,2216.01,3028.01,3301,3391,4947.37,6647.12,7005,7755,196,262.01,429,659,4372.37,5334.09,5319,5057,136,205,236,328,66,84,109,128,291,636.01,750,980,34,44,65,97,181,301,245,304,20.36,99.1,68,117
Washington,53,Thurston County,67,12221,837.44,992,1247,1577,2135.3,2814,3972,5774,1163.95,1526,2114,3066,2972.73,3806,5219,7351,55.83,133,257,660,2840.43,3367,4400,5123,26,76,142,326,35.3,62,59,83,58,136,264,663,1,11,22,100,0,0,0,0,16,0,0,0
Washington,53,Thurston County,67,12222,474.56,894,1629,2892,1198.7,2404,5499,9304,613.05,1258,3057,4745,1673.27,3298,7128,12196,49.17,128,479,1169,1568.57,2691,5458,8053,28,110,304,609,9.7,29,54,102,54,247,705,1460,3,34,79,146,0,0,0,0,0,0,4,0
Washington,53,Spokane County,63,12300,1080,1170,1200,1275.71,3881,3957,4362,5056.18,2438,2546,2630,2968.94,4961,5127,5562,6331.89,74,132,297,464.11,4676,4555,4888,5088.49,89,125,95,177.91,75,103,126,113.04,86,89,131,180.95,10,6,20,42,0,10,21,2,44,44,26,30
Washington,53,Thurston County,67,12310,1634,1835,2394,2466,3168,4557,6831,8430,1654,2267,3475,4070,4802,6392,9225,10896,250,401,936,1294,3706,4522,6158,6402,404,475,698,742,69,61,111,137,452,641,1065,1285,57,104,175,295,0,0,7,3,4,2,70,58
Washington,53,Thurston County,67,12320,673,748,681,724.02,1482,1950,2158,2576.14,797,1047,1149,1433.02,2155,2698,2839,3300.16,125,154,181,361.03,1551,1850,1866,1960.07,24,64,90,77,478,438,412,529.01,62,135,202,208,3,29,39,28,0,0,0,0,41,0,0,0
Washington,53,Thurston County,67,12330,1174,1040,1015,1379,2348,2707,3231,4725,1257,1547,1872,2615,3522,3747,4246,6104,183,264,600,1409,2698,2541,2810,3281,308,340,291,488,44,52,74,116,308,376,393,491,79,63,76,153,0,0,0,31,0,0,1,6
Washington,53,Spokane County,63,12401,1199,1066,891,1057,2710,3024,3238,3744,1368,1620,1762,1875,3909,4090,4129,4801,50,66,102,201,3813,3940,3927,4247,9,18,27,43,23,10,23,40,46,35,36,52,1,9,11,6,0,0,0,107,0,30,27,18
Washington,53,Spokane County,63,12402,1282.47,1608,1606,1893,2489.25,3574,4422,5738,1230.07,1779,2234,2877,3771.71,5182,6028,7631,42.24,101,172,384,3651.66,4945,5745,6704,34,32,22,77,15.05,31,31,54,54,69,96,141,0,9,2,15,0,0,0,0,0,18,12,23
Washington,53,Thurston County,67,12411,1070,1516,2255,3064.71,2310,3474,5099,7252.56,1380,1990,2854,3473.73,3380,4990,7354,10317.27,83,228,634,1268.92,3167,4409,6151,7538.88,36,60,176,286,84,108,149,182.99,49,77,163,361.28,21,39,47,184,0,0,0,0,0,44,68,82
Washington,53,Thurston County,67,12412,529,946,1457,1762,1369,2133,3337,4319,780,1206,1805,2114,1898,3079,4794,6081,63,151,393,618,1819,2725,4001,4641,6,46,113,131,49,63,83,143,14,45,113,125,2,25,38,110,0,0,0,0,0,0,13,8
Washington,53,Thurston County,67,12420,898,875,875,868.27,2007,2564,3146,3495.3,1122,1361,1694,1768.26,2905,3439,4021,4363.57,82,116,195,324.05,2779,3147,3504,3531.05,25,27,45,51,44,59,81,90,30,36,78,93.72,5,11,23,18,10,0,0,0,14,10,3,7
Washington,53,Spokane County,63,12500,545,721,814,881,1850,2050,2559,3331,1047,1171,1400,1696,2395,2771,3373,4212,40,79,179,391,2324,2548,3014,3382,3,34,45,162,33,63,71,64,20,24,50,48,5,1,22,46,45,168,201,455,99,48,94,40
Washington,53,Thurston County,67,12510,166.07,452.11,931,968.95,428.22,1018.24,2302,2763.93,347.21,640.17,1424,1478.99,594.28,1470.36,3233,3732.88,7.01,69.01,224,359.96,573.27,1324.33,2814,2912.97,7,18,44,84,5.01,19,43,51,6,10,53,68.99,0,8,16,38,0,0,0,0,0,0,0,0
Washington,53,Thurston County,67,12520,984.7,1405.96,1661,1661.99,2418.31,3736.11,5493,6375.97,1449.44,2115.29,3002,3192,3403.01,5142.07,7154,8037.95,97.99,178.79,459,683.99,3270.03,4680.8,6407,6598.97,36.99,52,84,82,43.99,49.33,81,87.99,18,51.49,112,100,5,11,17,16,0,0,0,0,0,0,0,0
Washington,53,Thurston County,67,12530,697.25,906.93,898,1091,1495.51,2330.65,3011,3557,814.42,1247.55,1613,1767,2192.76,3237.58,3909,4648,35,93.2,179,283,2108.75,3033.88,3544,3904,14.01,14,52,47,51,44.67,57,51,10,26.51,38,79,4,4,4,19,0,0,0,0,0,0,0,0
Washington,53,Spokane County,63,12600,708,837,866,1021,2282,2452,2742,3225,1339,1471,1596,1754,2990,3289,3608,4246,47,118,157,352,2883,3068,3284,3491,21,41,40,94,43,31,29,59,21,40,54,63,1,2,1,41,0,0,0,9,0,18,15,38
Washington,53,Thurston County,67,12610,968.91,1098,1184,1253,2513.81,3384,4498,5091,1337.92,1749.01,2413,2563,3482.73,4482,5682,6344,77,160,254,342,3399.73,4155,5243,5454,15,20,41,29,36,74,50,78,19,46,80,89,1,5,8,14,0,0,0,0,9,0,3,0
Washington,53,Thurston County,67,12620,1084.09,1098,1054,1048,2401.19,2846,3465,3725,1327.08,1568.99,1907,1972,3485.27,3944,4519,4773,64,115,249,293,3355.27,3648,4129,4048,11,20,21,42,66,45,52,68,15,65,39,40,2,4,12,10,0,0,0,0,0,0,0,0
Washington,53,Spokane County,63,12701,736,765,773,863,2198,2426,2809,3257,1244,1371,1709,1847,2934,3191,3582,4120,52,67,159,266,2817,2981,3292,3441,16,25,40,71,35,29,30,45,50,53,40,46,1,4,13,96,0,0,0,7,0,26,15,116
Washington,53,Spokane County,63,12702,590,553,529,557,1632,1613,1610,1700,810,828,831,845,2222,2166,2139,2257,43,37,54,82,2141,2081,2020,2000,17,8,29,27,14,12,18,21,30,30,18,26,5,0,3,6,0,0,0,0,0,30,17,14
Washington,53,Thurston County,67,12710,370.02,481.03,599,586.01,837.04,1172.08,1647,1821.01,432.02,619.04,867,882,1207.05,1653.11,2246,2407.01,25,83,179,251.01,1163.05,1501.11,1953,1943.01,1,11,23,12,17,22,27,36,13,10,42,36,5,2,14,13,0,0,0,0,0,0,0,0
Washington,53,Thurston County,67,12720,1087.25,1515.28,1809,1663.38,2566.48,3498.54,4591,5018.99,1402.3,1881.3,2389,2473.25,3653.73,5013.81,6400,6682.37,234,436.04,776,1025.11,3427.63,4393.78,5420,5102.85,36,75,68,46,62.1,95.04,149,142,12,27,52,103.18,3,8,11,22,158,270,203,64,2,14,0,0
Washington,53,Thurston County,67,12730,923,1256,1400,1286,2130,3178,4942,5480.03,1139,1682,2307,2409.01,3053,4434,6342,6766.03,91,328,472,658,2941,4038,5543,5448.02,21,11,139,145,55,73,129,119,14,35,60,65,1,6,11,15,107,0,477,461,0,0,6,0
Washington,53,Spokane County,63,12801,1340,1298,1007,972,3006,3087,3103,3287,1557,1653,1666,1665,4346,4385,4110,4259,61,105,177,300,4168,4097,3707,3545,46,52,53,57,37,33,45,42,70,65,68,59,1,3,28,26,0,0,5,0,0,43,13,19
Washington,53,Spokane County,63,12802,818,796,828,779,2311,2311,2465,2665,1164,1193,1286,1293,3129,3107,3293,3444,47,60,121,145,3046,2943,3041,2969,14,26,48,55,15,22,33,40,38,30,61,53,1,6,12,15,0,0,0,0,0,41,11,0
Washington,53,Spokane County,63,12901,789,805,705,738,1993,2015,2289,2589,1008,1047,1244,1350,2782,2820,2994,3327,47,87,169,253,2698,2629,2718,2824,19,47,25,32,26,43,36,57,24,42,48,61,4,3,3,13,0,0,0,38,0,15,49,66
Washington,53,Spokane County,63,12902,1779,1942,1769,1786,3275,4625,5122,5641,1716,2393,2591,2797,5054,6567,6891,7427,64,131,274,406,4891,6189,6264,6315,17,52,50,90,25,31,59,75,102,134,196,177,1,2,12,28,0,114,116,95,0,45,23,84
Washington,53,Spokane County,63,13000,731,1188,1999,2925,2024,3258,5488,8461,1060,1795,2956,4512,2755,4446,7487,11386,57,114,313,776,2670,4081,6789,9477,11,53,63,143,26,42,52,93,29,136,265,436,1,2,17,66,181,127,96,87,0,21,1,0
Washington,53,Spokane County,63,13100,1519,1690,2426,3499,3527,4514,7252,11023,1929,2530,4098,6109,5046,6204,9678,14522,78,141,287,848,4898,5898,9047,12587,18,27,46,103,77,56,59,108,28,54,139,327,3,5,24,35,0,0,0,0,5,0,0,0
Washington,53,Spokane County,63,13201,2498.14,2292,1775,1645,4336.84,5188,5628,6063,2247.9,2701,2852,2955,6834.97,7480,7403,7708,81.91,134,284,356,6648.12,7114,6915,6780,17,16,20,39,83.85,98,107,55,63,76,79,98,6,3,4,28,0,0,0,0,0,22,4,7
Washington,53,Spokane County,63,13202,618.56,1564,2707,3203,1751.96,3886,6510,9410,985.48,2220,3926,5144,2370.53,5450,9217,12613,14,114,262,670,2337.53,5139,8506,10979,8,36,55,91,7,14,47,95,15,126,264,335,3,7,15,30,0,0,0,65,0,11,0,0
Washington,53,Spokane County,63,13300,618.64,658,719,880.7,1377.3,1593,2194,2638.64,683.57,803,1128,1248.86,1995.94,2251,2913,3519.34,20.63,14,63,90.67,1966.12,2202,2798,3212.86,0.97,0,8,12,12.95,14,22,11,10,7,15,19.99,1,1,6,2,0,0,0,0,4,7,9,0
Washington,53,Spokane County,63,13401,779.83,1261.03,1165,1338.1,1727.82,2848,3491,4360.86,852.92,1426.02,1761,2128.73,2507.65,4109.03,4656,5698.96,30.96,55.97,109,217.21,2412.7,3840.02,4243,4757.52,29,66.99,71,123.09,14.98,12,25,38.98,44.97,109.02,142,206.06,4,2,4,7,24,0,14,17,16,54,1,0
Washington,53,Spokane County,63,13500,937.36,1305.99,1884,2469.49,2492.1,3706.56,5769,7802.33,1300.3,1926.29,3047,3950.46,3429.46,5012.55,7653,10271.81,41.13,90,237,471.01,3367.08,4784.94,7171,9033.12,5.03,20,57,91,23.01,31.01,46,59.98,29.25,44.6,122,222.99,0,2,13,18,0,0,0,0,0,11,2,25
Washington,53,Spokane County,63,13600,1046,907,987,1177,2045.05,2310,3114,3756,1112.05,1332,1752,1996,3091.05,3217,4101,4933,124,127,145,278,2866.05,2872,3671,4151,91,72,59,58,18,41,60,72,63,71,90,91,3,5,7,14,0,0,0,0,7,6,0,0
Washington,53,Spokane County,63,13700,441.94,332,524,739,1475.35,1626.67,2552,3305,738.52,683.72,1544,1839,1917.29,1958.67,3076,4044,74.94,58,179,377,1752.46,1732.75,2565,3045,62.98,39,98,148,44,68,104,130,37.92,27.92,98,182,1,2,17,70,234,494,168,123,0,0,20,0
Washington,53,Spokane County,63,13800,1683,1486,968,828.83,3171,2871,1808,1865.8,1266,1114,858,685.9,4854,4357,2776,2694.63,296,371,300,530.96,3961,3407,2236,1802.73,416,344,143,195.98,27,23,25,25.99,235,155,90,74,37,16,21,23,0,46,0,0,911,709,513,556
Washington,53,Spokane County,63,13900,990.94,1205,1239,1121,3731.38,3722.01,4513,4565,1492.92,1687,2206,2268,4722.32,4927.01,5752,5686,165,188,287,295,4433.32,4442.01,5132,4813,129,180,109,86,62,59,82,73,70,68,94,80,7,8,13,14,1253,709,677,198,0,242,38,226
Washington,53,Spokane County,63,14001,726,626,585,643.18,4441,4747,4848,5398.45,1787,1943,1951,2103.83,5167,5373,5433,6041.63,179,236,470,785.06,4425,4437,4378,4308.09,93,144,245,274.34,63,49,65,100.22,470,477,236,255.18,17,20,26,71.02,57,0,17,0.6,1270,1547,1531,1916
Washington,53,Spokane County,63,14002,826,1028,995,1264.82,1933,2573,3810,5249.55,1022,1402,2085,2909.17,2759,3601,4805,6514.37,62,148,463,879.94,2523,3230,4008,4858.91,37,42,154,235.66,64,71,72,113.78,105,81,174,155.82,3,11,19,25.98,0,106,52,68.4,0,22,0,0
Washington,53,Spokane County,63,14100,698.06,820,1421,1692,1844.62,2505.99,4086,5292,983.08,1309,2172,2705,2542.68,3325.99,5507,6984,49,66,207,373,2464.68,3142.99,5066,5999,12,19,45,85,34,28,84,59,11,23,83,119,0,2,10,7,0,0,8,0,0,4,2,6
Washington,53,Spokane County,63,14200,549,636,576,677,1433,1781,2751,3118,807,1040,1536,1745,1982,2417,3327,3795,33,36,135,195,1950,2315,3102,3276,0,10,30,32,18,25,19,48,5,24,39,42,0,0,1,6,0,0,0,0,0,0,0,0
Washington,53,Spokane County,63,14300,935,772.77,734,810,2176.97,2068.94,2461,2607,1195.97,1183.97,1356,1329,3111.97,2841.71,3195,3417,29,44,66,108,3068.97,2761.71,3030,3036,0,7,14,18,25,25,40,67,7,4,18,26,1,0,2,0,72,49,30,36,155,14,5,171
Washington,53,Spokane County,63,14400,1472.92,1673,1391,1264,3134.7,3545,3576,3653,1770.35,1930,1869,1806,4607.62,5218,4967,4917,87.04,113,301,354,4296.57,4637,4166,3785,59.01,49,103,121,117.01,93,93,101,104.02,231,258,245,6.01,3,17,118,0,0,0,0,0,0,0,14
